"hugo_-_Actes_et_Paroles,_Volume_1" "hugo_-_Actes_et_Paroles,_Volume_2_Pendant_l'exil" "hugo_-_Actes_et_Paroles,_Volume_3" "hugo_-_Bug-Jargal" "hugo_-_Claude_Gueux" "hugo_-_Han_d'Islande" "hugo_-_Hernani" "hugo_-_L'homme_Qui_Rit" "hugo_-_La_Esmeralda" "hugo_-_Le_Dernier_Jour_d'un_Condamné" "hugo_-_Le_Rhin,_Tome_I" "hugo_-_Le_Rhin,_Tome_II" "hugo_-_Le_Rhin,_Tome_III" "hugo_-_Le_Rhin,_Tome_IV" "hugo_-_Le_Roi_s'amuse" "hugo_-_Les_misérables_Tome_I_Fantine" "hugo_-_Les_misérables_Tome_II__Cosette" "hugo_-_Les_misérables_Tome_III_Marius" "hugo_-_Les_misérables_Tome_IV_L'idylle_rue_Plumet_et_l'épopée_rue_Saint-Denis" "hugo_-_Les_misérables_Tome_V_Jean_Valjean" "hugo_-_Les_Travailleurs_de_la_mer" "hugo_-_Littérature_et_Philosophie_mêlées" "hugo_-_Napoléon_Le_Petit" "hugo_-_Notre-Dame_de_Paris" "hugo_-_Notre-Dame_de_Paris_-_Tome_2" "hugo_-_Post-scriptum_de_ma_vie" "hugo_-_Quatrevingt_Treize" "hugo_-_runner.sh" "hugo_-_Ruy_Blas_Drame" "hugo_-_Victor_Hugo_à_vingt_ans_Glanes_romantiques" "zola_-_Au bonheur des dames" "zola_-_Contes à Ninon" "zola_-_Correspondance Les lettres et les arts" "zola_-_Correspondance Lettres de jeunesse" "zola_-_Ed. Manet" "zola_-_Germinal" "zola_-_L'Argent" "zola_-_L'Assommoir" "zola_-_L'Œuvre" "zola_-_La Bête humaine" "zola_-_La Conquête de Plassans" "zola_-_La Curée" "zola_-_La Débâcle" "zola_-_La faute de l'abbé Mouret" "zola_-_La Terre" "zola_-_La vérité en marche" "zola_-_Le Docteur Pascal" "zola_-_Le Naturalisme au théâtre, les théories et les exemples" "zola_-_Le Rêve" "zola_-_Le Ventre de Paris" "zola_-_Lourdes" "zola_-_Nana" "zola_-_Nouveaux Contes à Ninon" "zola_-_Paris" "zola_-_Pot-Bouille" "zola_-_Rome" "zola_-_Son Excellence Eugène Rougon" "zola_-_Thérèse Raquin" "zola_-_Une page d'amour" "zola2hugo_para_14"
"hugo_-_Actes_et_Paroles,_Volume_1" 0 0.417822093421244 0.39271150077224 1.12144522677627 1.12824024351973 1.13338980230422 1.24105030633873 1.07169391856447 1.19581039115462 1.21173844647083 1.06721690441834 1.22072374898007 1.05254934285633 1.01020648058045 1.17332220242189 1.12645541190718 1.08706342243445 1.08017848578817 1.10973539232078 1.063966152023 1.19367001036979 0.885174038174641 0.909743145173697 1.12208121270062 1.17750985609968 0.911300752189331 1.03500451032245 2.36261199015087 1.07565646461675 1.8749761580721 1.37765333910822 1.26327094951144 1.18353171542481 1.2821094214785 1.15453963036872 1.42608516787565 1.21814105240238 1.52906252063889 1.43813526925058 1.49841122117589 1.26131370210756 1.43330997345654 1.38892814201196 1.44686383806747 1.3921873244401 0.930859722358708 1.40520716551863 0.966685668754548 1.40524026197699 1.44583400158931 1.25409055848983 1.47229935029647 1.29149914922024 1.29010543884928 1.43563080455641 1.25261128553631 1.39991049310906 1.6090411468578 1.4991245829313 2.5312630285411
"hugo_-_Actes_et_Paroles,_Volume_2_Pendant_l'exil" 0.417822093421244 0 0.320882167912794 1.0850672630977 1.09456857745784 0.994406209583925 1.1836055855581 0.871134847186775 1.17133210615833 1.17856621155038 0.890083266926524 1.07640127648763 0.884247039054697 0.825529715119444 1.13826464257358 1.03843389924741 0.934860357646914 0.95934720840907 0.960082641612404 0.970649841024531 1.01278481498633 0.803504335250419 0.677659769057234 0.949658938215221 1.03473306935667 0.748907525023522 0.802228689676095 2.29584841091704 1.00378707419409 1.75822307302183 1.21707659343647 1.14066264443044 1.31963167540526 1.33720751588301 1.08973835317839 1.24793284150037 1.14936291404109 1.42308738452745 1.28453470741369 1.38960019883263 1.26409562536522 1.2583951387247 1.23129601705742 1.37888293999887 1.27669913332241 0.937527237620258 1.32909044342093 0.969632215800724 1.25424221237378 1.29221741488834 1.14681822293406 1.33186306443996 1.13797026145817 1.2137676508177 1.33737289051399 1.14043278235195 1.28677626223217 1.44722258109809 1.41070204373552 2.45931161954469
"hugo_-_Actes_et_Paroles,_Volume_3" 0.39271150077224 0.320882167912794 0 1.05767924627485 1.11089573109597 1.04065287501271 1.14685976160903 0.945986263019884 1.17152548718895 1.18675269588377 0.916624687455926 1.15612059789351 0.926934990349294 0.856859695597834 1.17829451050388 1.07689506421405 1.00308386725514 1.01451589305962 1.02410929863249 1.03299862993321 1.08765190812918 0.818435099944656 0.789986298708782 1.01015012460245 1.08196251111484 0.824566618729175 0.895185242888427 2.26494761924217 1.0433335787361 1.73116724082861 1.21588954697327 1.1374766112431 1.23321620692997 1.32478231945782 1.05560070255495 1.26326266732677 1.12709289494464 1.42339604558613 1.27288372956245 1.38237986794471 1.22100342700639 1.27701806754698 1.21034661498459 1.36196378165061 1.26178295221595 0.870044971500485 1.31245084459891 0.913121183142927 1.26816662190753 1.30139312050026 1.10809205240977 1.34352297432991 1.15814056271895 1.17155769215156 1.31637815935467 1.12343129965443 1.23989614547543 1.4711929872172 1.39972696252483 2.46028311782783
"hugo_-_Bug-Jargal" 1.12144522677627 1.0850672630977 1.05767924627485 0 0.94380541400435 0.504944799220227 1.12197565918328 0.858721366786725 1.10274464897755 0.790700635213938 0.985857909532884 0.809615606637249 0.990699590677665 1.06226099479863 0.891236316190321 0.833948522047156 0.876969806830159 0.750956459681529 0.828022229672054 0.8522693187458 1.03975996725548 0.884265699969869 0.95216327641139 0.678873691817246 0.704594297893215 1.17042747149681 0.839947133932023 2.46060569362722 0.792528531258473 1.85599528878083 0.795454464238433 0.758109765041465 1.11271162908604 1.0607345778593 1.01749762818883 0.891193301851545 0.765856718852141 1.02322477124355 0.837578631806892 0.961964186296807 0.813450862050313 0.783949242800435 0.850321898204716 0.860252424502163 0.906508302429267 0.867621745189357 0.867874796768322 0.945258711028193 0.879956653234862 0.908577471901446 0.774168513327737 0.845607773939955 0.734859005933257 0.79966886354459 0.847014521421734 0.784423789896769 0.817361123293555 1.03679931981371 0.946167451296723 2.3483367391828
"hugo_-_Claude_Gueux" 1.12824024351973 1.09456857745784 1.11089573109597 0.94380541400435 0 0.808180014705141 1.35935662998773 0.813473923657363 1.30120101789553 1.02527002432174 0.997140772562914 0.962320442531271 1.03413685675001 1.09809245197539 0.990693675760042 0.693336384948159 0.74801011792469 0.67458029304693 0.731437107284313 0.70142007098379 1.00884389163715 0.856967712993632 0.858687365638389 0.785199606404608 0.784339885602226 0.984536299959911 0.823204821640832 2.67836455863086 1.03317139538022 2.07891546228554 0.979590142247783 1.15274257799872 1.34467146911764 1.30482632218634 1.113575508989 1.01229411403885 0.83052523082066 1.11701573259476 0.979632516028374 0.929675400242325 0.91980374306666 1.06551236884562 0.963607408100104 1.06822504685884 0.936773362776634 1.00196945838117 0.96598043645032 0.963102656741796 1.0956222890488 1.05397218607461 0.958301680641134 1.03332875218449 1.12952924004122 0.880319185364216 0.989483700025861 0.946686765806898 1.02478223646992 1.1412434829541 1.05904691689578 2.49758797062895
"hugo_-_Han_d'Islande" 1.13338980230422 0.994406209583925 1.04065287501271 0.504944799220227 0.808180014705141 0 1.06044664527273 0.756312192960191 1.13075319084657 0.937387419935099 0.962441298761083 0.800535643620963 0.981317628620599 1.07937956387981 0.821146589907641 0.715647393867489 0.776881974123046 0.676458253918793 0.766456518427291 0.685505263779697 1.00493346964165 0.810141047607631 0.865032455100974 0.578062496803602 0.580071961470319 1.02470772758246 0.789723472996488 2.46226861723434 0.764848420842359 1.81178475946031 0.765073959403662 0.744993807590556 1.17930510277012 1.06473206495778 0.956824385938401 0.808434734421517 0.679466692831578 0.96299025042818 0.771825896025754 0.815270789445183 0.733145666287703 0.800880317434587 0.783527977076512 0.790996048382736 0.786650137602993 0.856529610027731 0.772926820557711 0.834514350608502 0.829513343638346 0.920124546895096 0.745862661005451 0.755395455459739 0.878134984672685 0.715771846748407 0.73871090763005 0.726098772940084 0.761693378713116 1.04805749472454 0.854474023996261 2.36554934915962
"hugo_-_Hernani" 1.24105030633873 1.1836055855581 1.14685976160903 1.12197565918328 1.35935662998773 1.06044664527273 0 1.26391740659207 0.938243236057025 1.28293274988445 1.18619565217202 1.19266980522337 1.13629096122672 1.26442904948195 1.01277738498332 1.31895266237939 1.34700489491951 1.28847253194551 1.29879351394205 1.22715929874928 1.383981361188 1.34512503343881 1.26446048707299 1.16608974279117 1.14258267329883 1.32097439584979 1.21790698310141 1.56848132058378 0.898864109457483 1.53297105538289 1.33336167273646 1.22870011668593 1.24088309648636 1.31801000525542 1.28677956279352 1.39820376395912 1.31884906299388 1.47792809884409 1.37020146381281 1.45719952842683 1.26149042020056 1.40515091322415 1.37757397791103 1.30751277370331 1.38397450613459 1.24065454090598 1.37181996210632 1.26556080484239 1.37624566596562 1.40024134021276 1.34672080824665 1.33330862890393 1.20093912103242 1.35117816491599 1.33090654986563 1.36786933304751 1.27470906470269 1.51400204867106 1.35606972218257 2.3300501922336
"hugo_-_L'homme_Qui_Rit" 1.07169391856447 0.871134847186775 0.945986263019884 0.858721366786725 0.813473923657363 0.756312192960191 1.26391740659207 0 1.23572616032724 0.904223562472128 0.713747316326323 0.721806546344684 0.769077702291773 0.793103790844762 0.990195853438801 0.466761131145139 0.382820479386833 0.401720459973175 0.385217399976014 0.425173575049913 0.467968708205971 0.713000754881035 0.597857310386357 0.532399924321365 0.583702564091655 0.720307395158698 0.397062468858017 2.46749618495864 0.833489654360117 1.81939051786123 0.741196500019073 0.888289282002832 1.3205652440476 1.23784936220742 0.930337249491196 0.759383115656135 0.706125705042632 0.882964749583495 0.762460551525472 0.772352124996077 0.864375935713045 0.8043193356952 0.674823474694251 0.949840158612437 0.787522546795619 0.881400088271527 0.802361174293542 0.807388534908004 0.807066692870548 0.804523130659963 0.725616561559758 0.812034378783881 0.939099154237393 0.730417126199317 0.870987291843739 0.677884431654319 0.867813463573771 0.952166955675648 0.904821017472184 2.26904598965748
"hugo_-_La_Esmeralda" 1.19581039115462 1.17133210615833 1.17152548718895 1.10274464897755 1.30120101789553 1.13075319084657 0.938243236057025 1.23572616032724 0 1.13275140103412 1.23142599484736 1.26821491968945 1.25544368711971 1.2895889712908 0.827526456251346 1.23878400091359 1.26865731313497 1.23746371689429 1.26810510558749 1.24007756945385 1.41080848355157 1.28056595662606 1.25640090576309 1.18401990781367 1.15864758244998 1.27897063345803 1.28441236514379 2.27038806060327 0.852299104846686 1.88651515534003 1.30872489067802 1.23438949202954 1.2750914566155 1.24723601288959 1.30141280138799 1.34697762291601 1.23879178915995 1.4049762232489 1.3216077057657 1.35974488548017 1.17608459057552 1.41839127464457 1.32567291871065 1.27635005005543 1.29243312013046 1.10885249348673 1.31898964684547 1.19711164675893 1.28655986293776 1.40067435581259 1.28668199291486 1.33957148245989 1.14730647476704 1.29122218707046 1.30137952748407 1.30666158985867 1.33717079433402 1.45270020445406 1.35146669027545 2.66772369282435
"hugo_-_Le_Dernier_Jour_d'un_Condamné" 1.21173844647083 1.17856621155038 1.18675269588377 0.790700635213938 1.02527002432174 0.937387419935099 1.28293274988445 0.904223562472128 1.13275140103412 0 0.987275539072189 0.997456061029971 0.998233854929441 1.1290345237213 0.90700648897745 0.847057649881037 0.886098805265099 0.843924349795019 0.86696031932855 0.883124449561071 1.09751418043179 0.979265117136198 0.922454223086857 0.82781129388117 0.822833200554863 1.12508494850011 0.901281835436053 2.75147904184024 0.770018839117647 2.14892164160822 1.07870819446971 0.961537387675131 1.03748852489309 1.05049284162431 1.11100671809897 1.08677653853318 1.04869155954261 1.14563828796002 1.04462382158343 1.15682955342521 0.95802802442275 1.07691550820034 1.03427609825538 1.13233019172267 1.07822739563745 0.986705695129254 1.11611246406617 0.927450885025496 1.13137830017482 1.08812776356261 1.029785074855 1.08489432918946 0.858807177178161 1.05798243345167 1.0912547199405 1.0705660124624 1.05709894759728 1.24368360513341 1.10478278509906 2.63908932254562
