"dumas_-_Acté" "dumas_-_Bric-à-brac" "dumas_-_Création_et_rédemption,_première_partie_Le_docteur_mystérieux" "dumas_-_Gabriel_Lambert" "dumas_-_Georges" "dumas_-_Henri_III_et_sa_Cour" "dumas_-_Histoire_d'un_casse-noisette" "dumas_-_La_dame_de_Monsoreau_—__Tome_1." "dumas_-_La_dame_de_Monsoreau_—_Tome_2." "dumas_-_La_dame_de_Monsoreau_—_Tome_3." "dumas_-_La_femme_au_collier_de_velours" "dumas_-_La_reine_Margot_-_Tome_I" "dumas_-_La_reine_Margot_-_Tome_II" "dumas_-_La_San-Felice,_Tome_01" "dumas_-_La_San-Felice,_Tome_02" "dumas_-_La_San-Felice,_Tome_03" "dumas_-_la_San-Felice,_Tome_04" "dumas_-_La_San-Felice,_Tome_05" "dumas_-_La_San-Felice,_Tome_06" "dumas_-_La_tulipe_noire" "dumas_-_Le_Capitaine_Aréna_—_Tome_1" "dumas_-_Le_Capitaine_Aréna_—_Tome_2" "dumas_-_Le_capitaine_Pamphile" "dumas_-_Le_capitaine_Paul" "dumas_-_Le_chevalier_d'Harmental" "dumas_-_Le_chevalier_de_Maison-Rouge" "dumas_-_Le_Collier_de_la_Reine,_Tome_I" "dumas_-_Le_Collier_de_la_Reine,_Tome_II" "dumas_-_Le_comte_de_Monte-Cristo,_Tome_III" "dumas_-_Le_comte_de_Monte-Cristo,_Tome_Il" "dumas_-_Le_comte_de_Monte-Cristo,_Tome_IV" "dumas_-_Le_comte_de_Moret" "dumas_-_Le_corricolo" "dumas_-_Le_vicomte_de_Bragelonne,_Tome_I." "dumas_-_Le_vicomte_de_Bragelonne,_Tome_II." "dumas_-_Le_vicomte_de_Bragelonne,_Tome_III." "dumas_-_Le_vicomte_de_Bragelonne,_Tome_IV." "dumas_-_Les_compagnons_de_Jéhu" "dumas_-_Les_Femmes_qui_tuent_et_les_Femmes_qui_votent" "dumas_-_Les_mille_et_un_fantômes" "dumas_-_Les_quarante-cinq_—_Tome_1" "dumas_-_Les_quarante-cinq_—_Tome_2" "dumas_-_Les_quarante-cinq_—_Tome_3" "dumas_-_Les_trois_mousquetaires" "dumas_-_Mémoires_de_Garibaldi,_tome_1" "dumas_-_Mémoires_de_Garibaldi,_tome_2" "dumas_-_Pauline_et_Pascal_Bruno" "dumas_-_The_Count_of_Monte_Cristo" "dumas_-_Vingt_ans_après" "dumas2hugo_para_5" "hugo_-_Actes_et_Paroles,_Volume_1" "hugo_-_Actes_et_Paroles,_Volume_2_Pendant_l'exil" "hugo_-_Actes_et_Paroles,_Volume_3" "hugo_-_Bug-Jargal" "hugo_-_Claude_Gueux" "hugo_-_Han_d'Islande" "hugo_-_Hernani" "hugo_-_L'homme_Qui_Rit" "hugo_-_La_Esmeralda" "hugo_-_Le_Dernier_Jour_d'un_Condamné" "hugo_-_Le_Rhin,_Tome_I" "hugo_-_Le_Rhin,_Tome_II" "hugo_-_Le_Rhin,_Tome_III" "hugo_-_Le_Rhin,_Tome_IV" "hugo_-_Le_Roi_s'amuse" "hugo_-_Les_misérables_Tome_I_Fantine" "hugo_-_Les_misérables_Tome_II__Cosette" "hugo_-_Les_misérables_Tome_III_Marius" "hugo_-_Les_misérables_Tome_IV_L'idylle_rue_Plumet_et_l'épopée_rue_Saint-Denis" "hugo_-_Les_misérables_Tome_V_Jean_Valjean" "hugo_-_Les_Travailleurs_de_la_mer" "hugo_-_Littérature_et_Philosophie_mêlées" "hugo_-_Napoléon_Le_Petit" "hugo_-_Notre-Dame_de_Paris" "hugo_-_Notre-Dame_de_Paris_-_Tome_2" "hugo_-_Post-scriptum_de_ma_vie" "hugo_-_Quatrevingt_Treize" "hugo_-_Ruy_Blas_Drame" "hugo_-_Victor_Hugo_à_vingt_ans_Glanes_romantiques"
"dumas_-_La_femme_au_collier_de_velours" 0.787467801161838 0.77237140015336 0.680322487408675 0.71760287104626 0.571251551486243 1.54675138045938 0.733015771696687 0.822782724445714 0.904093133447264 0.916483875439567 0 0.798186943365208 0.807313728375429 0.767137191776185 0.613028148323497 0.725840775212299 0.742655002889807 0.894783932491892 0.7595861767866 0.567811681100075 0.699893579518342 0.823759469950292 0.832167089382418 0.713747179269742 0.628773864029116 0.724800709874115 0.809591870933218 0.938742525382202 0.904826609843671 0.764557942078582 0.724624076051243 0.740360323713038 0.543818238507419 0.911587221654616 0.966958402940554 0.990659268071965 0.954977167012245 0.604187641174774 1.24508593557451 0.763177661769745 0.931586197115495 0.866502376840992 0.656650763321673 0.738151462727778 0.86387819399603 1.09292663474071 0.730390685534275 0.550460918750774 0.835934280080201 2.9297171482773 1.43580779488052 1.31488804302853 1.31760445284127 1.01073035644083 0.925029433380373 0.809738767613458 1.70674686165298 0.833970921012003 1.51866080046484 1.15661258091775 1.09598601212719 0.91758112732502 1.20780630844361 1.33326206625752 1.36242342065318 0.622515461248318 0.732373862224599 0.615981077769094 0.720781841094421 0.701578283002507 1.07425195330439 0.954206445003019 1.11428006382419 0.583474927517891 0.618575440734949 1.22951828813871 0.901349025201726 1.09536860229295 2.40374628695736
"dumas_-_La_reine_Margot_-_Tome_I" 1.17201776264993 0.72378845363762 0.804829239123933 0.770094801673428 0.817752644994797 1.00699877267202 0.78143705447557 0.34962748457167 0.427628506937787 0.501179514817478 0.798186943365208 0 0.333211458077412 0.961741790544979 0.588346748908201 0.698923349339503 0.583894458117983 0.960417044847119 0.754600849795573 0.493433228247839 0.897787597394932 0.99816593438616 1.13641620501162 0.549239905129206 0.541588589364982 0.417004765377295 0.448714926731318 0.593968401195301 0.459725225852072 0.482641576477145 0.359087444696586 0.531767560803544 0.746236480053795 0.49375786875731 0.50577026647281 0.496532409918657 0.563890224970504 0.597508862296296 1.36702070687105 0.654941560531285 0.435050173172908 0.39002372037813 0.470792882182979 0.377649241911123 0.941903747409322 1.14535654899461 0.648455028399954 0.483047629670229 0.45418816996972 3.09931906633609 1.40714845607715 1.34008701964283 1.33195555049345 0.904462980448405 1.10935109196873 0.732167473528098 1.44577935821585 1.0549206082252 1.28034779338148 1.1117571305249 1.29337261204992 1.13181474866006 1.36222291269122 1.39738858192572 1.07615422812159 0.919550952686843 1.03350794623066 0.876186342223621 0.985887304771771 0.914091010080684 1.33600132711805 1.17284198483277 1.30238927275551 0.776969963427259 0.733850585627056 1.373579397681 1.13125227016686 0.937184782644334 2.40676282136554
"dumas_-_La_reine_Margot_-_Tome_II" 1.21673884948427 0.682896160441483 0.808755150592885 0.789108973224231 0.852632100742599 0.987834911349102 0.83122180459089 0.369558835112532 0.416989587250935 0.472263845209104 0.807313728375429 0.333211458077412 0 0.984240175114562 0.597558560956704 0.732982990469728 0.569946234866369 0.978741114719177 0.777192892046403 0.505764150433764 0.876078204782585 1.02657246671383 1.16560734766698 0.63088193629042 0.565168598473098 0.428553989482505 0.482622941919495 0.617125376183742 0.422726512534336 0.463388033377785 0.434462224728295 0.506705842222664 0.750113524364556 0.474510907009798 0.511419039260143 0.489152370728661 0.546303637806517 0.57742290258162 1.36082904434555 0.658254200467465 0.438874838998291 0.436463138627256 0.467383390534961 0.423092401116447 1.04220823247977 1.21020280767631 0.689828620931274 0.483024952409929 0.419806480627196 3.16440627185582 1.39147466586621 1.3715579373459 1.36988834266191 0.931410262008065 1.03792450319823 0.748940338663819 1.47647270787514 1.01019240663393 1.30541692259681 1.12393961416772 1.33543607492324 1.17246907338735 1.36922351022252 1.38215279433433 1.0423585721411 0.861508399412743 0.969267455116507 0.810663161009253 0.922394933734541 0.843730973821104 1.27175202658463 1.15618910371295 1.30279536002489 0.854993444446701 0.771765018133616 1.37776785909317 1.13225457281886 0.947450655666985 2.47778131419116
"dumas_-_La_San-Felice,_Tome_01" 0.6432590092844 0.721297858613931 0.473725567618729 0.846888163187308 0.578784973624721 1.6182583649571 0.652625324979952 0.991817072126128 1.08132696470712 1.09832377645813 0.767137191776185 0.961741790544979 0.984240175114562 0 0.584911905509805 0.520191192040864 0.71919506719294 0.548148172004515 0.531583307778919 0.726523350524887 0.741147780314729 0.674417289684441 0.631685290902087 0.829630449355354 0.779642785027221 0.904386831593411 0.995616197311854 1.06129974535862 1.13833786302074 0.914752199704164 0.930245637446358 0.739063229156782 0.570640073037009 1.09896441248725 1.14669955631147 1.19807849958006 1.12001443813484 0.699242761955989 1.22566160075247 0.940678068072092 1.11518128885793 1.04992676745741 0.868106475904419 0.928043013115845 0.650170731137603 0.741013446240212 0.789112836985904 0.825182932630862 1.01569816727872 2.74704746840527 1.42996956155705 1.22820553969818 1.24311725112431 0.915595890797742 1.06468238901311 0.832391983670364 1.58664059337401 0.864942699859464 1.42633535570159 1.25002060712711 0.973696921396698 0.881039374326518 0.988375120095672 0.95076837267935 1.55268179525901 0.910542261697114 0.842673418037806 0.769801617051284 0.810310102367563 0.926201228113223 1.0569119956551 0.860960799966973 1.05498254937833 0.656148784242262 0.804081707674071 1.16932753416453 0.881357259355523 1.28421007282782 2.07592841054547
"dumas_-_La_San-Felice,_Tome_02" 0.928961602429818 0.528157154673515 0.474465710255706 0.774549722782975 0.555536982431879 1.27542389483121 0.659808110304388 0.609989421880727 0.641800715092572 0.678284723538107 0.613028148323497 0.588346748908201 0.597558560956704 0.584911905509805 0 0.348505693521499 0.336169741393489 0.561062996163625 0.377645947791786 0.467333947484255 0.600851299749584 0.706413779300495 0.829766607810986 0.634512145894998 0.493683858003068 0.584532432555588 0.654356248442647 0.76201150995105 0.742426967012631 0.54565981357087 0.602137366977747 0.337046054445934 0.493162942390631 0.705994145118907 0.777313770949098 0.815546692715011 0.722757299120155 0.359171122272571 1.22343261707144 0.694277783125328 0.701169908535062 0.6601232602922 0.492271412404021 0.595897269883367 0.772662521990651 0.897145134952588 0.598255775026875 0.505582104619821 0.571045985589237 2.94889235012695 1.280872307928 1.16064126476154 1.1660074860023 0.854356226195627 0.919974611564182 0.661555597334621 1.4928313147227 0.820537666384997 1.42638833159102 1.13111232556282 1.06606826116956 0.956770240491241 1.12158879823929 1.14631595871011 1.26586308491565 0.768881705691199 0.816189564670905 0.663791677070619 0.776368250520141 0.742315840239106 1.08352367712192 0.923756197422597 1.05846540528774 0.635660235019214 0.659928780151314 1.18650918414588 0.860340224294963 1.0459357744696 2.26672530920457
"dumas_-_La_San-Felice,_Tome_03" 0.854791601538596 0.624276530070297 0.466933530786836 0.807478856957472 0.613052296689732 1.42460727150285 0.637699714897444 0.733212917328171 0.783041170884991 0.780256450499858 0.725840775212299 0.698923349339503 0.732982990469728 0.520191192040864 0.348505693521499 0 0.417260342963135 0.483873938403582 0.339253848657446 0.570092041876287 0.714719173477967 0.734119810467434 0.786737103298969 0.672156271705774 0.5933731601358 0.684513859466355 0.74691394257125 0.824812282812302 0.884412071609039 0.711066653914909 0.699395757485731 0.431791466187591 0.526552533636303 0.837151439724259 0.875433828332331 0.92487137826186 0.828103800001102 0.479934033179477 1.21038919822668 0.795623114170881 0.856208058078765 0.789943072180456 0.62270249224503 0.730197688748553 0.732130341545876 0.82197648253418 0.671945069204537 0.653671118961329 0.710433757860269 2.94141858030878 1.37884830656597 1.18174073248741 1.18481281653161 0.871126659313243 1.02963329773883 0.709976032644153 1.49605718532101 0.921320791010531 1.39304679556115 1.19921798415178 1.0643351450992 0.92310068813022 1.10515862838478 1.0829086068765 1.35895342812012 0.869272543978594 0.905740066809679 0.768638214146558 0.847038293436191 0.905365621986779 1.14740979655614 0.988730834961619 1.08099833804752 0.649050238621067 0.742960846674507 1.23925214581717 0.926340021166876 1.10900990447806 2.21151750686543
"dumas_-_la_San-Felice,_Tome_04" 1.04649369369037 0.5789229492834 0.540836410849867 0.812200185460471 0.692591226589513 1.24577380530709 0.71132505798377 0.573295362435842 0.597997170023934 0.585791646318885 0.742655002889807 0.583894458117983 0.569946234866369 0.71919506719294 0.336169741393489 0.417260342963135 0 0.603861170886142 0.388573676065287 0.499380692342267 0.671869183300911 0.80858604033891 0.868241381997402 0.644796824379839 0.525011242722008 0.605595192658551 0.684330040705664 0.726152724643498 0.749423395207026 0.585571711975757 0.636490973109788 0.329819475362829 0.554645226230464 0.657401180579814 0.735966891157804 0.751246723851907 0.649986335479374 0.404301830224044 1.26516382957349 0.700546355757756 0.687728500743072 0.632164030253462 0.523265912276662 0.601914082866621 0.767026587362839 0.895196804646423 0.620555599736223 0.521616413963828 0.586449709001243 3.01539375373103 1.26706490086723 1.15369304199679 1.1607577056847 0.860331977421398 0.955673314481573 0.655090273906439 1.4128913787636 0.847975604986283 1.38818122137962 1.12935311163325 1.0881293075315 0.99233976062542 1.11899201171995 1.09868925991079 1.18382088995106 0.835354937492168 0.86948764289776 0.70188805238968 0.822721474504357 0.744725708458726 1.11762752600601 0.959972291314928 1.02742868819693 0.708520448053546 0.717254860969446 1.16768420646575 0.910630128525743 1.01108531085218 2.22496293291895
"dumas_-_La_San-Felice,_Tome_05" 0.809044308833134 0.710364101319575 0.474591737820641 0.91016675074315 0.618590038838255 1.59772486480435 0.757549261426984 0.94813768030904 1.0166220907646 0.987099976786121 0.894783932491892 0.960417044847119 0.978741114719177 0.548148172004515 0.561062996163625 0.483873938403582 0.603861170886142 0 0.424556338204406 0.76946040615545 0.664072076636313 0.657831431437207 0.695110805401328 0.902917780293898 0.795931443480408 0.915983653796342 0.972619485972187 1.05920797337567 1.10929737615527 0.885353672356574 0.962486862826916 0.67321840007446 0.596356340306295 1.07463637736342 1.12385631220226 1.17031258168675 1.04730660220361 0.61787461917134 1.20798134824443 0.862391912743093 1.06230942672275 1.03714331000074 0.854222283663042 0.957659976985541 0.709643071972081 0.683448419504021 0.752105479844222 0.869087496324479 0.920076779208578 2.89818535115828 1.4007282705125 1.224098770391 1.19616737511786 0.929330242829538 1.06931979754443 0.907496293741432 1.5458126930238 0.945070442353846 1.49479229663499 1.26814634658472 0.978803097517822 0.889942350729648 0.998767734537143 0.985564245474121 1.55474915022606 0.959037809671113 0.914835316978305 0.854149444925347 0.872284975751598 0.934075307355504 1.10701674263378 0.933675106272868 0.987673602954908 0.750226967060702 0.895110981834961 1.21241629219942 0.865121063005342 1.26458169806358 2.17015837486085
"dumas_-_La_San-Felice,_Tome_06" 0.875601300013187 0.564092273884656 0.451687680624547 0.782771119829144 0.590466465455459 1.40426600645364 0.662778715348033 0.732414754982085 0.783979079999434 0.755002242166415 0.7595861767866 0.754600849795573 0.777192892046403 0.531583307778919 0.377645947791786 0.339253848657446 0.388573676065287 0.424556338204406 0 0.605341432730789 0.620423401020261 0.706841523719586 0.762561442822625 0.750747847141548 0.619528858542555 0.742772064402475 0.812315599652312 0.890844270260028 0.908674146615274 0.700758956180281 0.768450682848093 0.438740819708479 0.557511196141947 0.856847388619138 0.90559281227286 0.944489198606849 0.845724790741144 0.47350908961719 1.20965043688082 0.768608351729015 0.871869578630481 0.813313164215315 0.678210675171653 0.774020012702258 0.677656214028119 0.769266099914196 0.658578327238359 0.678816373789836 0.753697068090293 2.9745558784961 1.32772240960975 1.16867924824305 1.18110172644412 0.834539263767019 1.02247386387092 0.723934504497171 1.48818078651594 0.901182524130752 1.39289332023764 1.17932907595541 1.06070717219005 0.873243263052496 1.08668742564542 1.05361617807343 1.33404419192139 0.892300465595268 0.927707929192842 0.753980206610389 0.846183334365909 0.845837181072042 1.14306749518677 0.941215429443139 1.04694117436808 0.70620150167854 0.763487901754439 1.19107846124265 0.891550676616422 1.12314996406342 2.24470741015213
"dumas_-_La_tulipe_noire" 0.953060222080692 0.667085255088047 0.627590536053588 0.759206887895096 0.623412732928451 1.2313875030782 0.670273305142654 0.502488016870865 0.562985879082506 0.609871610728668 0.567811681100075 0.493433228247839 0.505764150433764 0.726523350524887 0.467333947484255 0.570092041876287 0.499380692342267 0.76946040615545 0.605341432730789 0 0.761184473260696 0.831037442220808 0.915883061344514 0.566678527768279 0.493635215110878 0.452731694374014 0.549757689741078 0.637917335566856 0.595791242926448 0.542038808317782 0.443427348820585 0.477673929813414 0.57510341256668 0.615423978466473 0.664731893405582 0.685646046694223 0.646522793417903 0.431675620662282 1.22049525498051 0.6079829211832 0.593981886129421 0.551776967183364 0.456762909215391 0.478581009634508 0.844271275809828 1.06407229298151 0.650296559607184 0.412320742930895 0.553107923569451 2.94354467287517 1.27865763209181 1.2273820330616 1.24756079157062 0.892488789144798 0.969168118652937 0.632191444536738 1.52930984547593 0.906196451156597 1.35519822318103 1.14827067431824 1.22099799381532 1.02591821249114 1.25309779380389 1.26092382773408 1.20403041041961 0.733587628331238 0.852666224062307 0.677443818357968 0.83097683291732 0.751669073863136 1.16142474930064 0.995318831452658 1.09882906253339 0.67557852471285 0.669346853942658 1.21483018503339 0.961776351898729 1.01275460517621 2.30523983713936
"dumas_-_Le_Capitaine_Aréna_—_Tome_1" 0.855654173222025 0.642313150769247 0.606906657857784 0.795587537455016 0.51335718495929 1.50261375092121 0.728448550486759 0.878618628050799 0.930079736100727 0.911458637247617 0.699893579518342 0.897787597394932 0.876078204782585 0.741147780314729 0.600851299749584 0.714719173477967 0.671869183300911 0.664072076636313 0.620423401020261 0.761184473260696 0 0.504903137623671 0.674285965930074 0.819527768976306 0.651466623026226 0.825631414570138 0.903016903632419 1.02323901763847 1.00012312916169 0.77498832025597 0.89013790616985 0.6958804224092 0.442165945940708 0.964839571725255 1.05406840288397 1.07306900278182 0.963724677283022 0.594843864094595 1.28879042521041 0.838251396012987 1.02063235322407 0.963756547110591 0.775812170410786 0.825111616790476 0.667246661099121 0.714272798677084 0.644433564596165 0.673819674955012 0.819010954910401 2.97210551211579 1.44336013251262 1.33755639483782 1.28083391588445 0.944370932756255 0.922231116877513 0.931015063608071 1.63831094543614 0.911563924900476 1.51088412831221 1.17009680958734 1.07977460057246 1.0177892187365 1.10852851098551 1.11791391302835 1.46179159207601 0.820399270263682 0.820060449400597 0.742658663917286 0.785297549703614 0.80223078568418 1.05446731019949 0.846091155263856 1.15549256244105 0.748612439690903 0.776234904494966 1.21990952455294 0.929928887178705 1.23997607554454 2.34703204876703
"dumas_-_Le_Capitaine_Aréna_—_Tome_2" 0.863983821514332 0.734723046717313 0.640605271162621 0.869280725566128 0.595205604756414 1.63239093577675 0.782116787042641 0.994965644804725 1.07077842389397 1.09476429830728 0.823759469950292 0.99816593438616 1.02657246671383 0.674417289684441 0.706413779300495 0.734119810467434 0.80858604033891 0.657831431437207 0.706841523719586 0.831037442220808 0.504903137623671 0 0.699211205219237 0.88670945001857 0.797579010223444 0.9638273523719 1.03575701988268 1.13838695988414 1.16142865759614 0.949871469742748 1.01503328127204 0.842753211358282 0.525299858311838 1.12192456065069 1.21643759313251 1.21711383032325 1.13659135247461 0.745278050959792 1.28771024014959 0.892624288818928 1.13691589381476 1.09307959323833 0.914304750746638 0.980908313311432 0.604499406452593 0.689862260185824 0.685244318606388 0.847140706067363 1.00245216261718 2.80178988198656 1.50037208451086 1.36143549034601 1.32135367775954 0.970487677782318 1.0278145839532 0.994861471318559 1.70736495165316 0.936810733879683 1.65983198355343 1.26610876813612 0.977215032348326 0.954850471020536 1.01012927743424 1.06376146445797 1.65177593718087 0.928516929102234 0.860528904976473 0.888124539657514 0.852413461184689 0.931512823200728 1.0523060090969 0.803474557358243 1.12939029487886 0.723719816932083 0.837520834618779 1.21314400060957 0.971199772330656 1.33010909373078 2.22390081652935
"dumas_-_Le_capitaine_Pamphile" 0.627966871254563 0.918217074856438 0.693848630686687 1.00056071212324 0.636801598819371 1.78078711249255 0.74583602882182 1.17598011405518 1.1792657894166 1.1434484917808 0.832167089382418 1.13641620501162 1.16560734766698 0.631685290902087 0.829766607810986 0.786737103298969 0.868241381997402 0.695110805401328 0.762561442822625 0.915883061344514 0.674285965930074 0.699211205219237 0 0.97014233581863 0.880927155127624 1.13118680199646 1.19012712144536 1.2366326535684 1.34317229266217 1.10958555772446 1.12578476949123 0.903652339436789 0.675333087319219 1.25411774225564 1.38679801150343 1.36559349299041 1.2467544222956 0.853547757207831 1.51131856429075 1.11252142257394 1.30220374080631 1.29268332037363 1.04271904441291 1.11504902016222 0.766108397208806 0.723459955910118 0.855445755321414 0.95930433256496 1.11161744214912 2.77110459946668 1.66388736606767 1.43812816726623 1.43569160709985 1.02284429196548 1.049338481224 0.991665182179189 1.71569765275452 0.946426735067771 1.6432922658633 1.38676162966651 1.02057666864625 0.857582711224647 1.06811442271851 1.05093225203371 1.70536436113743 0.914576646601571 0.830230591945411 0.823102266013676 0.844513712267156 0.957382803782661 0.986009882882099 0.968052073503719 1.08874004499895 0.756462160223682 0.872934697378864 1.25875358017883 0.930454746979002 1.37943007908303 1.98256651627799
"dumas_-_Le_capitaine_Paul" 0.853106572264119 0.717907148391474 0.772415917304552 0.690433732428295 0.672775029012429 1.21643031751061 0.770043199269001 0.594259444329236 0.695619440712818 0.791825094875259 0.713747179269742 0.549239905129206 0.63088193629042 0.829630449355354 0.634512145894998 0.672156271705774 0.644796824379839 0.902917780293898 0.750747847141548 0.566678527768279 0.819527768976306 0.88670945001857 0.97014233581863 0 0.595447124976925 0.611709450056038 0.669124693796396 0.755911204540988 0.696784176872635 0.599823737588743 0.467606876328193 0.656370555634668 0.647486090933402 0.711424280416717 0.789407108451523 0.786968453260297 0.751611183739489 0.649030759102086 1.37806586375765 0.644284647594592 0.745756693003114 0.658037910419972 0.605319966225347 0.536242508856066 0.876389630103547 1.06833879688459 0.520670674398636 0.498891776488434 0.669815939123385 3.0728936550423 1.46259490278556 1.31927845989547 1.35926968093324 0.781488507494262 1.02311471592497 0.615241251665449 1.53983919312265 1.004569263578 1.33206404797153 1.09879541917396 1.18723368499344 1.01324222885871 1.22048364666948 1.36249516550514 1.20793660728802 0.886155698876656 0.971890014844426 0.861334313973929 0.948638917599369 0.945931724141534 1.2658720017893 1.08998050933771 1.24409069344266 0.726897053508061 0.710961381493261 1.37446865262291 1.05327575149369 0.99569415811157 2.38796641767555
"dumas_-_Le_chevalier_d'Harmental" 0.982165791510081 0.718156647630542 0.643898597526403 0.769496513542635 0.633487656961581 1.237152261472 0.611867108658648 0.568281900753687 0.627811011614958 0.715696219109626 0.628773864029116 0.541588589364982 0.565168598473098 0.779642785027221 0.493683858003068 0.5933731601358 0.525011242722008 0.795931443480408 0.619528858542555 0.493635215110878 0.651466623026226 0.797579010223444 0.880927155127624 0.595447124976925 0 0.589566550705077 0.647146342739095 0.722614067532731 0.682047152640373 0.547848830791888 0.603428865821374 0.449120505054167 0.570668617556848 0.678229909710151 0.73721495376332 0.72913197415434 0.704884598825248 0.566531743804529 1.24030398851591 0.717726198361113 0.720379506616864 0.646872889444398 0.57013301719139 0.434851713042545 0.915549141660088 1.0731588942452 0.624784856433464 0.441785056875625 0.560297961619114 2.99043049759393 1.42597018728327 1.333808573335 1.35648753483785 0.998748611426962 0.95841646650772 0.751800089679088 1.55258072641403 0.927854755636427 1.43078780035639 1.23592420366074 1.22157357365814 1.06801342311799 1.28486131280667 1.27802957314042 1.27856696820463 0.754866739496918 0.846689459030178 0.728643332158618 0.854246314770991 0.789180097028137 1.17976251903019 0.977137327036211 1.25871856364425 0.697056092439582 0.71484752174842 1.30463146372263 1.03370465238451 1.09287266068418 2.31485347508757
"dumas_-_Le_chevalier_de_Maison-Rouge" 1.1161287426095 0.674432031880001 0.732997952626465 0.752368739331194 0.780190359608185 1.10431709537994 0.793623776854976 0.422858131106796 0.483892036107178 0.495431454118582 0.724800709874115 0.417004765377295 0.428553989482505 0.904386831593411 0.584532432555588 0.684513859466355 0.605595192658551 0.915983653796342 0.742772064402475 0.452731694374014 0.825631414570138 0.9638273523719 1.13118680199646 0.611709450056038 0.589566550705077 0 0.500168017306067 0.617164467320713 0.501049791586185 0.495032933122446 0.416501005245139 0.610998921050744 0.69288461992776 0.558418160492445 0.587593969784463 0.608759475665984 0.639167044662012 0.504542940465513 1.24341808621997 0.652509622089934 0.48513732947581 0.463519673498393 0.423735336917163 0.42965242809201 0.944258378715999 1.1107564606435 0.677155564771374 0.453107256743855 0.51493523672966 3.09317914472122 1.32178721537617 1.29167014290792 1.28897063543292 0.854505071076785 1.0261129485234 0.690618708813316 1.43889578291929 0.952111740604147 1.22946129937476 1.08806312011065 1.28873188920933 1.09788300779327 1.31698449661667 1.32581203700223 1.07430678146383 0.783070843833612 0.884977669900333 0.764188397028497 0.858994536577226 0.805605949302624 1.24637125281633 1.06610308430855 1.21284994382845 0.728482871501068 0.674214914737505 1.26404280862585 1.02461707080383 0.961724114764798 2.46608060883737
"dumas_-_Le_Collier_de_la_Reine,_Tome_I" 1.2243528907989 0.692265885266931 0.840228386317238 0.802807402792132 0.870262846672742 1.03989069748595 0.904464983663692 0.498300393988557 0.534218920314276 0.546719188608617 0.809591870933218 0.448714926731318 0.482622941919495 0.995616197311854 0.654356248442647 0.74691394257125 0.684330040705664 0.972619485972187 0.812315599652312 0.549757689741078 0.903016903632419 1.03575701988268 1.19012712144536 0.669124693796396 0.647146342739095 0.500168017306067 0 0.393324174302762 0.443349490760765 0.41484879275262 0.453992317873055 0.608947383227992 0.751991362828395 0.410395587634415 0.417728310305444 0.3963275839135 0.417385387905361 0.59418403095004 1.18787311566717 0.680937194530028 0.461808824079098 0.391405181738943 0.492681532818902 0.470094041186916 0.94343227825828 1.1076932001921 0.734139526251714 0.513109817481379 0.493051346970382 3.07165282874448 1.2105641295321 1.24091785786632 1.21308690896484 0.93145027288843 1.08380168776954 0.743929203456748 1.44501767646526 0.997921993179477 1.34032242282781 1.11828381967647 1.23134331052235 1.14543740438922 1.26341329785684 1.2953953231076 1.12280219350068 0.842266655381544 0.951197902820466 0.820611758200781 0.928267297184442 0.854628503356738 1.22446789457579 1.09347272312377 1.22325345739911 0.790487016204157 0.749819091379166 1.26647362282036 1.04289007569353 0.959385560532239 2.4001715257394
"dumas_-_Le_Collier_de_la_Reine,_Tome_II" 1.29174501940004 0.836591387736344 0.919234540237765 0.885449151827289 1.00614590037787 1.1291325495068 0.929991327622 0.643070060893399 0.63861648805919 0.665508571935412 0.938742525382202 0.593968401195301 0.617125376183742 1.06129974535862 0.76201150995105 0.824812282812302 0.726152724643498 1.05920797337567 0.890844270260028 0.637917335566856 1.02323901763847 1.13838695988414 1.2366326535684 0.755911204540988 0.722614067532731 0.617164467320713 0.393324174302762 0 0.598368331947485 0.592880542230471 0.569083451360342 0.712949620651463 0.887997230153468 0.51883824793925 0.516944020803877 0.504110856424121 0.464460634911585 0.753283563331818 1.22568149551741 0.829591612264564 0.608596843385116 0.553284145009142 0.618159184128167 0.607364292257535 1.05695585938538 1.20110467201765 0.844849917438602 0.649003429857301 0.638751053525109 3.04410815597083 1.29453652770269 1.33413658008966 1.31549579203142 1.03589014051036 1.18709986007644 0.822325336237653 1.51897496495249 1.09348390290954 1.42129646851173 1.24320317329646 1.35697503409974 1.25429912001564 1.38645413427575 1.40976726987975 1.16828966735278 0.923787056478314 1.04620765288443 0.921887880004352 1.0167216561617 0.904447645501604 1.32223813945745 1.16740761716927 1.29034024812734 0.886065943242661 0.841599734144744 1.33222536702781 1.17656789607636 1.07817457170667 2.44063452343773
